date,signal,position,market_return,pnl,equity,action
2020-01-01,-1,-1,0.0081838863379848,-0.0081838863379848,0.9915661136620152,enter
2020-01-02,0,-1,-0.0045227893866035,0.0045227893866035,0.9960507583570015,hold
2020-01-03,-1,-1,-0.0191058530729412,0.0191058530729412,1.015081157799362,hold
2020-01-06,0,-1,0.0049945920012428,-0.0049945920012428,1.010011241568005,hold
2020-01-07,0,-1,-0.0022899444111396,0.0022899444111396,1.0123241111658217,hold
2020-01-08,-1,-1,0.0158457581226116,-0.0158457581226116,0.9962830681586003,hold
2020-01-09,1,1,0.0033480474426501,0.0033480474426501,0.9991205296030251,flip
2020-01-10,1,1,0.0059354808073293,0.0059354808073293,1.0050507903306927,hold
2020-01-13,1,1,0.0026562202609821,0.0026562202609821,1.007720426603285,hold
2020-01-14,0,1,-0.0015369308543056,-0.0015369308543056,1.0061716299871244,hold
2020-01-15,0,1,0.0009884063018437,0.0009884063018437,1.00716613636694,hold
2020-01-16,-1,-1,-0.0002549788049855,0.0002549788049855,1.0069193593166292,flip
2020-01-17,-1,-1,-0.0103461939411514,0.0103461939411514,1.017337142291219,hold
2020-01-20,0,-1,-0.0044746183856623,0.0044746183856623,1.0218893377725324,hold
2020-01-21,0,-1,-0.0051725551893021,0.0051725551893021,1.0271751167695202,hold
2020-01-22,0,-1,0.0060667236352978,-0.0060667236352978,1.0209435292110247,hold
2020-01-23,1,1,0.0055745847042631,0.0055745847042631,1.0261243936282756,flip
2020-01-24,0,1,-0.0105525279121506,-0.0105525279121506,1.0152961873231747,hold
2020-01-27,0,1,-0.0052149678449129,-0.0052149678449129,1.0100014503532218,hold
2020-01-28,0,1,0.0061132563999481,0.0061132563999481,1.0161758481835506,hold
2020-01-29,1,1,-0.007724984155365,-0.007724984155365,1.008325905857268,hold
2020-01-30,0,1,-0.0061234148547233,-0.0061234148547233,1.0021515080269392,hold
2020-01-31,1,1,-0.0212503847193161,-0.0212503847193161,0.9808554029343239,hold
2020-02-03,0,1,0.0232108226866707,0.0232108226866707,1.0036218637730956,hold
2020-02-04,1,1,0.0091405004678344,0.0091405004678344,1.0127954698884425,hold
2020-02-05,1,1,0.0040366612301674,0.0040366612301674,1.0168837820958303,hold
